UserID,FirstName,LastName,Email,Department,Role,Plan,Region,SignupDate,Status
23804,Chris,Knight,davisbobby@example.org,Marketing,Individual Contributor,Free,North,2025-05-30,Churned
23805,Miranda,Stephens,garyallen@example.net,Operations,Manager,Free,South,2025-07-15,Active
23806,Monica,King,hodgeszoe@example.com,Operations,Analyst,Free,West,2025-10-03,Active
23807,Linda,Mcdonald,preston69@example.org,Data Science,Individual Contributor,Pro,West,2025-11-16,Active
23808,Jill,Edwards,hoffmanmichele@example.com,Finance,Analyst,Free,South,2025-08-26,Active
23809,Robert,Strickland,leonardjoseph@example.net,Marketing,Senior Analyst,Enterprise,Central,2025-09-14,Churned
23810,Samuel,Williams,mmedina@example.com,Finance,Analyst,Free,East,2025-10-12,Churned
23811,Catherine,Miller,salvarado@example.net,Data Science,Senior Analyst,Free,East,2025-06-15,Active
23812,Thomas,Hill,gregory87@example.com,Operations,Analyst,Enterprise,North,2025-06-17,Suspended
23813,Nicole,Baker,connie30@example.com,Operations,Analyst,Free,East,2025-11-08,Active
23814,Michael,Bell,owenscraig@example.org,Marketing,Analyst,Free,South,2025-07-14,Active
23815,Ebony,Martinez,jwashington@example.com,Product,Individual Contributor,Enterprise,East,2025-07-31,Churned
23816,Samuel,Thomas,ronaldfreeman@example.net,Marketing,Director,Enterprise,South,2025-08-12,Active
23817,Melvin,Weiss,rlawson@example.net,Product,Director,Free,Central,2025-05-02,Churned
23818,Amy,Ayala,robinmanning@example.net,Operations,Manager,Free,North,2025-11-02,Churned
23819,Steven,Fleming,ndiaz@example.com,Product,Analyst,Enterprise,South,2025-10-07,Active
23820,Jacob,Carlson,williamsmarissa@example.net,Marketing,Analyst,Pro,North,2025-08-07,Active
23821,Natalie,Chambers,zmorales@example.org,HR,Senior Analyst,Pro,North,2025-10-16,Churned
23822,Nancy,Melton,dale35@example.org,Data Science,Senior Analyst,Enterprise,North,2025-09-22,Active
23823,Christina,Bush,kyle46@example.com,Finance,Senior Analyst,Pro,Central,2025-06-10,Active
23824,Sharon,Gomez,caroltorres@example.net,Engineering,Analyst,Enterprise,East,2025-06-05,Active
23825,Michael,Bush,pcook@example.net,Operations,Analyst,Free,North,2025-04-10,Suspended
23826,Brenda,Weber,fsmith@example.net,Marketing,Senior Analyst,Free,North,2025-08-23,Active
23827,Randall,Miller,lauralee@example.com,Operations,Manager,Pro,South,2025-07-06,Active
23828,Andrea,Morales,randy22@example.org,Data Science,Individual Contributor,Free,North,2025-09-11,Churned
23829,Kimberly,Haney,yesenia32@example.com,Finance,Analyst,Pro,South,2025-10-03,Churned
23830,Brittany,Chapman,ymcclain@example.net,Finance,Senior Analyst,Free,East,2025-04-10,Churned
23831,Heather,Nguyen,houstonrachel@example.com,Finance,Senior Analyst,Enterprise,West,2025-04-20,Active
23832,Blake,Young,cody60@example.com,Finance,VP,Free,West,2025-09-10,Churned
23833,Robert,Williams,hensleyzachary@example.net,HR,Manager,Free,West,2025-06-16,Active
23834,Joshua,Moore,washingtonheather@example.net,Data Science,Senior Analyst,Pro,Central,2025-11-08,Active
23835,Stephanie,Ponce,clarkalexander@example.org,Marketing,Director,Free,East,2025-06-29,Churned
23836,Debbie,Hernandez,lvasquez@example.net,Operations,Analyst,Free,South,2025-10-26,Active
23837,Jay,Johnson,gkelly@example.net,Engineering,Individual Contributor,Free,East,2025-11-13,Churned
23838,Debra,Aguilar,uschmidt@example.net,Finance,Individual Contributor,Pro,East,2025-07-26,Active
23839,Kayla,Andersen,usutton@example.org,Operations,Senior Analyst,Pro,South,2025-10-28,Active
23840,Mandy,Simmons,mitchellchristopher@example.com,Engineering,Manager,Free,North,2025-07-21,Active
23841,Amanda,Mccarty,lisa93@example.com,Product,Analyst,Free,Central,2025-11-07,Churned
23842,Donald,Stevens,ngilbert@example.com,Data Science,Manager,Free,West,2025-09-07,Churned
23843,Marissa,Juarez,melinda14@example.net,Product,Individual Contributor,Free,North,2025-11-09,Churned
23844,Mary,Holden,robert72@example.org,HR,Analyst,Pro,North,2025-06-26,Churned
23845,Kelly,Jones,mmiller@example.com,Finance,Analyst,Free,Central,2025-06-24,Churned
23846,Sonya,Payne,john90@example.net,Operations,Analyst,Free,Central,2025-11-19,Active
23847,Wayne,Jackson,brichardson@example.com,Operations,Analyst,Pro,West,2025-09-19,Churned
23848,Martha,Hernandez,kathryn43@example.com,Data Science,Analyst,Free,Central,2025-12-01,Active
23849,Denise,Estes,tinahampton@example.net,Finance,Senior Analyst,Free,East,2025-04-26,Active
23850,Jessica,Davidson,tdonaldson@example.org,HR,Analyst,Free,East,2025-03-14,Churned
23851,Robert,Livingston,david11@example.org,Finance,Analyst,Pro,West,2025-10-09,Active
23852,Leonard,Castaneda,benjamin76@example.net,Marketing,Senior Analyst,Free,East,2025-11-13,Active
23853,Christopher,Miller,martinbailey@example.net,Data Science,Individual Contributor,Free,South,2025-08-22,Active
23854,Sandra,Barr,ncordova@example.org,Product,Individual Contributor,Pro,Central,2025-08-26,Churned
23855,William,Martinez,bakerdaniel@example.com,Data Science,Analyst,Free,East,2025-08-17,Active
23856,Matthew,Stewart,connerdaniel@example.org,Operations,Analyst,Free,West,2025-09-17,Churned
23857,Nancy,Alvarado,elizabeth39@example.com,Finance,Manager,Free,West,2025-06-07,Active
23858,Dana,Hernandez,camposkara@example.com,Engineering,Analyst,Free,South,2025-09-09,Churned
23859,Dustin,Nelson,mmitchell@example.net,Operations,Senior Analyst,Enterprise,East,2025-11-08,Active
23860,Sherry,Moss,hreed@example.com,Operations,Manager,Free,West,2025-02-20,Churned
23861,Emily,Cabrera,nlopez@example.net,Operations,Senior Analyst,Pro,West,2025-08-04,Churned
23862,Heather,Shelton,annette56@example.net,Operations,Analyst,Free,South,2025-05-15,Churned
23863,Rhonda,Hernandez,derrickowens@example.org,Finance,Analyst,Pro,East,2025-04-03,Active
23864,Angela,Wood,powersjason@example.net,Finance,Manager,Enterprise,Central,2025-10-23,Churned
23865,Megan,Moore,faith35@example.com,Operations,Analyst,Free,East,2025-11-18,Active
23866,Christopher,Lee,riley23@example.org,Finance,Individual Contributor,Free,East,2025-09-27,Active
23867,Teresa,Gonzalez,mariaali@example.com,Operations,Analyst,Free,West,2025-06-18,Active
23868,Robert,Wolfe,petersonsteven@example.com,Operations,Manager,Free,North,2025-07-17,Churned
23869,Christina,Barnes,timothy35@example.net,Operations,Analyst,Free,Central,2025-09-02,Active
23870,Cheryl,Moreno,urobinson@example.com,Engineering,Analyst,Free,West,2025-04-13,Churned
23871,Krista,Kelly,brivera@example.org,Engineering,Senior Analyst,Free,South,2025-06-17,Active
23872,Sarah,Rich,crystalfitzgerald@example.org,Operations,Individual Contributor,Free,Central,2025-04-20,Active
23873,Richard,Hudson,stonematthew@example.org,Product,Director,Pro,South,2025-03-05,Active
23874,John,Lewis,nwebb@example.org,Operations,Senior Analyst,Free,Central,2025-07-28,Churned
23875,Warren,Hernandez,smithmatthew@example.com,Operations,Director,Free,Central,2025-10-12,Active
23876,Jeremy,Mitchell,austincastaneda@example.org,Operations,Analyst,Free,South,2025-04-05,Active
23877,Danielle,Rodriguez,michael23@example.net,Operations,Senior Analyst,Pro,South,2025-07-06,Active
23878,Brian,Pratt,darrell43@example.net,HR,Analyst,Pro,East,2025-09-08,Active
23879,Patrick,Bennett,atkinsjennifer@example.com,HR,Senior Analyst,Free,North,2025-08-27,Active
23880,Devin,Alvarado,ssosa@example.org,Finance,Analyst,Pro,South,2025-05-20,Churned
23881,Tammy,Simon,tanyaford@example.org,Engineering,Analyst,Free,East,2025-09-29,Churned
23882,Doris,Eaton,bluna@example.com,Data Science,Senior Analyst,Free,East,2025-05-30,Churned
23883,Nicholas,Adams,nancydonaldson@example.net,Operations,Manager,Pro,East,2025-09-19,Active
23884,Crystal,Reese,dylangreen@example.com,Finance,Senior Analyst,Free,Central,2025-11-07,Active
23885,Karen,Martinez,dianacampbell@example.net,HR,Analyst,Pro,North,2025-07-25,Churned
23886,Angel,Finley,taylor82@example.org,Marketing,Analyst,Enterprise,East,2025-05-13,Active
23887,Jesse,Nichols,daytammy@example.net,Marketing,Senior Analyst,Pro,South,2025-12-05,Churned
23888,Mary,Nunez,ediaz@example.org,Data Science,Senior Analyst,Pro,South,2025-03-30,Active
23889,Sheila,Wyatt,esmith@example.org,Engineering,Individual Contributor,Pro,North,2025-11-07,Churned
23890,Melissa,Salazar,phillipslisa@example.net,Operations,Individual Contributor,Free,North,2025-08-29,Active
23891,Tammy,Mckenzie,mcmahonbrooke@example.org,Engineering,Senior Analyst,Pro,South,2025-09-10,Churned
23892,David,Hunt,meyersseth@example.org,Product,Analyst,Pro,East,2025-04-22,Churned
23893,Heather,Carter,dakotarogers@example.net,HR,Analyst,Free,North,2025-09-24,Active
23894,Luke,Lopez,bennettbrian@example.com,Product,Analyst,Pro,East,2025-10-07,Active
23895,Heather,Wallace,shane79@example.net,Engineering,Individual Contributor,Free,East,2025-05-30,Active
23896,Heidi,Freeman,amyyu@example.org,Operations,Analyst,Pro,North,2025-09-16,Active
23897,William,Perry,dale12@example.org,Finance,Manager,Free,South,2025-03-31,Active
23898,John,Bender,stacyayers@example.net,HR,Individual Contributor,Free,West,2025-03-24,Churned
23899,Rachael,Gill,crawfordlinda@example.org,Data Science,Analyst,Pro,East,2025-02-13,Active
23900,Colleen,Gomez,meganparker@example.org,Operations,Analyst,Free,Central,2025-04-18,Active
23901,Barbara,Allen,wilsonjerry@example.net,Operations,Individual Contributor,Pro,Central,2025-08-13,Churned
23902,Susan,Thompson,jrodriguez@example.net,HR,Individual Contributor,Free,South,2025-04-19,Active
23903,Thomas,Patterson,iblackwell@example.net,Data Science,Analyst,Free,North,2025-04-27,Active
23904,Thomas,Hart,freemaneric@example.org,Marketing,Individual Contributor,Free,South,2025-10-30,Active
23905,Deanna,Bush,lanebeth@example.com,Marketing,Individual Contributor,Free,West,2025-10-24,Active
23906,Gregory,Hines,mrose@example.com,Data Science,Analyst,Pro,South,2025-11-04,Active
23907,Aaron,Phillips,maria21@example.com,Data Science,Analyst,Free,North,2025-11-15,Active
23908,Brittany,Duran,nathandavis@example.net,HR,Senior Analyst,Pro,East,2025-10-07,Active
23909,Robert,Patrick,colemanwilliam@example.org,HR,Analyst,Pro,Central,2025-05-24,Suspended
23910,Donald,Adams,tonyjoyce@example.org,Marketing,Senior Analyst,Pro,West,2025-03-09,Active
23911,Jacqueline,Payne,pamelamyers@example.org,Data Science,Individual Contributor,Free,North,2025-10-27,Churned
23912,James,White,zbell@example.com,Marketing,Individual Contributor,Free,West,2025-09-21,Active
23913,Robert,Wilson,michaeljones@example.org,HR,Senior Analyst,Free,East,2025-05-19,Active
23914,Donald,Melendez,james74@example.org,Marketing,Analyst,Free,Central,2025-02-19,Active
23915,Amanda,Vargas,lhernandez@example.net,Finance,Senior Analyst,Pro,East,2025-07-23,Active
23916,Isaiah,Acevedo,ycampbell@example.net,Data Science,Director,Free,North,2025-08-07,Active
23917,John,Hernandez,bbrown@example.net,Engineering,Analyst,Pro,Central,2025-08-23,Active
23918,Richard,Sanchez,elliottjose@example.com,Finance,Senior Analyst,Free,Central,2025-05-28,Active
23919,Yvonne,Lawson,taylormichelle@example.org,Finance,Senior Analyst,Free,West,2025-02-15,Active
23920,Nicholas,Sanchez,fmeyer@example.com,Operations,Individual Contributor,Free,Central,2025-09-27,Churned
23921,Steven,Valdez,yprice@example.net,Operations,Individual Contributor,Free,West,2025-10-27,Churned
23922,Mark,Smith,smithjames@example.com,Engineering,Individual Contributor,Pro,West,2025-11-11,Churned
23923,Elizabeth,Stanton,orodriguez@example.com,Marketing,Manager,Free,West,2025-06-10,Active
23924,Gina,Brown,mcook@example.org,Finance,Analyst,Free,Central,2025-09-08,Active
23925,Ashley,Bridges,petersendonna@example.com,Finance,Senior Analyst,Pro,South,2025-08-09,Churned
23926,Margaret,Lopez,icohen@example.net,Marketing,Analyst,Enterprise,Central,2025-05-01,Active
23927,Courtney,Perry,davidfletcher@example.com,Data Science,Director,Pro,North,2025-10-20,Suspended
23928,Lisa,Garner,pittmandustin@example.net,Marketing,Senior Analyst,Pro,East,2025-11-19,Active
23929,Crystal,Smith,timothy14@example.net,Finance,Analyst,Free,South,2025-05-04,Active
23930,Carmen,Holt,rscott@example.org,Operations,Senior Analyst,Pro,West,2025-11-03,Churned
23931,Charles,Poole,cunninghamjustin@example.com,HR,Individual Contributor,Pro,South,2025-09-17,Churned
23932,Sean,Solis,brandy73@example.com,Operations,Manager,Free,West,2025-07-04,Active
23933,Donald,Sanchez,leslie59@example.org,Finance,Individual Contributor,Free,North,2025-07-20,Churned
23934,Tina,Travis,josephcervantes@example.com,Marketing,Individual Contributor,Free,West,2025-05-24,Churned
23935,Charlotte,Calhoun,mario35@example.com,Data Science,Analyst,Enterprise,East,2025-08-27,Active
23936,Tony,Campos,xhart@example.org,Operations,Analyst,Free,East,2025-04-13,Suspended
23937,David,Cobb,harrisjack@example.net,Operations,VP,Pro,South,2025-10-05,Active
23938,Rose,Smith,hoffmanpatricia@example.com,Finance,Senior Analyst,Free,West,2025-12-20,Suspended
23939,Peggy,Mccarthy,angelamaldonado@example.org,Operations,Analyst,Free,North,2025-10-29,Active
23940,Sharon,Brown,harrisonkaitlyn@example.net,Data Science,Director,Enterprise,West,2025-11-26,Active
23941,Carla,Perez,bmullen@example.org,Finance,Analyst,Free,South,2025-07-07,Active
23942,Kimberly,Flynn,qdecker@example.com,Marketing,Senior Analyst,Free,West,2025-05-23,Active
23943,Wesley,Bishop,xvasquez@example.org,Operations,Individual Contributor,Free,Central,2025-07-22,Active
23944,Tina,Wong,harrisshawna@example.org,Marketing,Analyst,Free,East,2025-10-21,Active
23945,Andrew,Cain,bruce23@example.com,HR,Manager,Free,South,2025-10-26,Active
23946,Jonathan,Hickman,josephlewis@example.com,HR,Individual Contributor,Free,East,2025-07-05,Active
23947,Paula,Bradshaw,hollychandler@example.com,Finance,Analyst,Free,Central,2025-07-29,Active
23948,Vanessa,Barrett,lisalogan@example.net,Data Science,Analyst,Free,South,2025-06-15,Active
23949,Jesse,House,lhunter@example.org,Operations,Analyst,Pro,North,2025-09-01,Active
23950,Laura,Jones,gary70@example.net,Data Science,Senior Analyst,Free,North,2025-10-08,Active
23951,Marcus,Johnson,ellencallahan@example.com,Operations,Individual Contributor,Free,South,2025-12-17,Active
23952,Kimberly,Freeman,whowell@example.net,Marketing,Senior Analyst,Pro,West,2025-04-12,Active
23953,Samuel,Koch,johnbrooks@example.org,Finance,Analyst,Free,West,2025-09-29,Active
23954,Johnny,Fox,popeangela@example.com,HR,Manager,Free,Central,2025-08-23,Churned
23955,Erin,Carr,paul81@example.org,Operations,Senior Analyst,Free,North,2025-09-20,Active
23956,Christopher,White,jpeters@example.com,Marketing,Senior Analyst,Pro,South,2025-08-14,Active
23957,Joseph,Brown,ijacobson@example.com,Operations,Manager,Pro,North,2025-05-03,Active
23958,Deborah,Perkins,khudson@example.com,Operations,Individual Contributor,Pro,West,2025-06-05,Active
23959,Angela,White,mathewsjacqueline@example.org,Operations,Individual Contributor,Free,East,2025-10-23,Active
23960,Harry,Valdez,dleonard@example.org,Data Science,Manager,Free,East,2025-10-31,Active
23961,Cameron,Jones,douglashuffman@example.com,HR,Manager,Enterprise,Central,2025-10-04,Active
23962,Jason,Robertson,jerry11@example.net,HR,Senior Analyst,Pro,East,2025-07-14,Churned
23963,Derek,Moore,michaeljohnson@example.com,Operations,Individual Contributor,Free,Central,2025-07-05,Active
23964,Cynthia,Solis,rebecca34@example.net,HR,Analyst,Pro,West,2025-06-29,Active
23965,Chad,Phillips,danielalexandra@example.org,Operations,Director,Free,West,2025-05-21,Active
23966,Katherine,Vazquez,susan06@example.net,Operations,Analyst,Pro,East,2025-05-28,Active
23967,Tammy,Davis,kingsherry@example.com,Data Science,Manager,Free,Central,2025-09-26,Suspended
23968,Maurice,Townsend,deanchristopher@example.com,Data Science,Senior Analyst,Free,West,2025-05-20,Churned
23969,Amanda,Bowers,hallmary@example.com,HR,Senior Analyst,Pro,East,2025-10-11,Active
23970,Elizabeth,Meyer,imoore@example.net,Engineering,Analyst,Free,South,2025-09-19,Suspended
23971,Amanda,Shaffer,harrisonalejandra@example.com,HR,Senior Analyst,Free,West,2025-04-19,Churned
23972,Sheila,Fitzgerald,travisgomez@example.org,Finance,Individual Contributor,Free,Central,2025-12-01,Active
23973,Justin,Long,markhudson@example.org,Operations,Analyst,Pro,West,2025-07-05,Active
23974,Kyle,Gibbs,madison09@example.org,Marketing,Analyst,Pro,West,2025-08-26,Active
23975,Timothy,Bishop,stephen72@example.com,Data Science,Director,Pro,South,2025-03-10,Active
23976,Matthew,Perez,kathy88@example.com,HR,Analyst,Pro,Central,2025-03-03,Active
23977,Lorraine,Price,antonio40@example.com,Data Science,Analyst,Free,South,2025-09-12,Active
23978,Theresa,Christian,karen11@example.org,Finance,Manager,Free,West,2025-09-04,Active
23979,Zachary,Davis,ericle@example.net,Marketing,Individual Contributor,Free,North,2025-05-03,Churned
23980,Jonathan,Krueger,amanda48@example.net,Finance,Manager,Free,West,2025-10-09,Active
23981,Sandra,Weaver,jenna17@example.net,Finance,Individual Contributor,Free,West,2025-11-05,Active
23982,Tyler,Smith,danielgardner@example.org,Operations,Individual Contributor,Pro,North,2025-09-08,Active
23983,Courtney,Bowers,paulstephen@example.com,Operations,Individual Contributor,Free,South,2025-03-25,Active
23984,William,Mcguire,ygarcia@example.com,Data Science,Manager,Free,Central,2025-08-27,Active
23985,Christopher,Singh,cynthiastevens@example.net,Engineering,Individual Contributor,Free,South,2025-08-13,Active
23986,Rhonda,Murillo,sandra85@example.net,Marketing,Senior Analyst,Enterprise,North,2025-07-01,Active
